OMIM:615377	0.1693	0.212771	0.394602	1.07354	-0.517299	-0.244481	0.420711	0.697624	0.244485	-0.076139	-1.05346	0.727643	0.3708	0.229268	0.177262	0.144321	-0.614833	0.691769	-0.473941	0.026876	0.1758	-0.363698	0.389379	0.518131	-0.15837	-0.224895	-0.975519	-0.12903	-0.091546	0.339837	0.920157	-0.803937	-0.787737	0.202055	-0.392757	-0.803357	-0.099038	0.007355	-0.335468	0.602346	-0.027585	0.92141	-0.423021	-0.021723	0.173154	0.613845	-0.267607	0.359634	-0.584705	0.607343	-0.917676	-1.30342	-0.515209	0.28835	0.622501	1.05052	1.14803	0.17338	-0.015072	-0.818223	-1.23829	-0.402569	0.237183	-0.009992
OMIM:615376	-0.104143	0.665191	0.611887	-0.128	0.028355	-0.618507	0.411403	0.829247	0.40473	-0.160464	-0.356178	0.382346	-0.660865	0.952297	-0.118956	-0.113448	-0.255937	-0.261595	0.614231	0.331951	0.385629	-0.167538	-0.651629	0.17034	-0.474236	-0.520479	-0.566949	1.55023	-1.04595	0.181513	-0.143336	-0.800225	0.258404	-0.287317	0.493348	-0.354933	0.476348	0.233391	-0.058315	-0.729268	0.574753	-0.104262	-0.273835	0.474878	0.059893	0.301486	-0.617753	0.155983	0.394448	0.264033	0.493212	-0.636877	0.075263	0.007175	-0.697556	0.064212	0.870142	0.877884	0.127152	-0.640584	0.034145	-0.595182	-0.574528	0.09636
OMIM:600461	-0.424687	0.194652	0.846324	-0.355212	0.200105	-1.05674	-0.512425	-0.264995	0.400571	0.392124	-0.023003	-0.015694	-1.16148	-0.117849	0.433179	-0.552765	-0.708574	-1.05568	-0.112542	0.39392	-0.056338	0.008065	0.033164	-0.070408	-0.490138	-0.563342	0.322981	1.28618	-0.199541	-0.578847	0.503738	0.23931	0.632572	-0.643339	-0.03725	0.611248	0.244636	-0.363438	-0.316115	0.191676	0.656843	0.523119	0.067489	0.152976	-0.419056	-0.241651	-0.667931	0.213071	-1.28042	0.010649	-0.39526	0.151214	0.006809	-0.67679	-0.809842	-0.555221	0.511201	-0.301934	0.245395	-0.582722	0.675593	-0.153412	0.878421	0.29161
OMIM:615373	0.204148	-0.062502	0.247051	0.759728	-0.224393	-0.3726	0.365247	0.086617	0.086448	0.014805	-0.935943	0.112063	-0.142895	0.368488	-0.038134	-0.362457	-0.378647	0.616284	-0.857218	-0.268082	0.248924	-0.378585	0.612181	0.60713	-0.434065	-0.180892	-1.0283	0.302165	-0.438832	0.310948	0.546007	-0.921038	-0.477193	0.650008	-0.013633	-0.666726	0.221015	0.046532	-0.763475	0.599434	0.070472	0.51034	-0.428337	-0.3076	0.371269	0.732607	-0.284399	0.299318	-0.345657	-0.195968	-0.532421	-0.783202	-0.392031	0.530117	0.325196	0.464111	0.975982	0.256676	-0.092786	-0.259701	-1.10713	-0.820513	0.419319	-0.022579
OMIM:615378	-0.409797	0.004378	-0.202808	0.751955	0.228904	-0.125469	-0.51129	0.151383	0.725394	0.237917	-0.45485	1.07626	0.457368	0.622265	-0.746598	-0.037835	-0.042088	0.138261	-0.367043	0.057514	0.17553	0.31482	0.504748	1.08014	-0.26168	0.605135	-0.948493	0.584477	-0.31135	-0.228719	0.010994	-0.073327	-0.328674	0.299038	1.15237	-0.181266	0.5617	-0.220445	-0.387415	0.467238	-0.213742	0.472801	0.814754	0.014455	-0.320732	0.488521	-0.884565	-0.555018	0.104995	-0.533853	-0.292017	-1.15795	-0.093399	0.26444	-0.172511	1.05427	0.620252	-0.055739	0.052554	0.232973	0.184284	-1.28217	-0.277431	0.291196
OMIM:614974	-0.038346	0.137262	0.621154	0.433251	0.170141	-0.436285	-0.478148	-0.105233	0.136227	-0.014106	-0.622233	0.341051	-0.453897	0.952157	-0.011994	-0.537736	-0.433511	-0.124123	-0.275544	0.212754	0.111669	-0.175811	0.371624	0.240405	-0.533887	-0.004275	-0.993505	0.261897	-0.335735	-0.312138	0.434709	-0.335323	-0.656568	0.128265	0.138601	0.072048	0.201984	0.03376	-0.183888	-0.461305	0.06241	0.215955	0.498251	-0.144214	-0.430099	0.902404	-0.142045	-0.350078	0.381146	-0.267624	-0.253612	-0.206075	-0.171691	0.492833	-0.628186	0.166488	-0.030265	0.115083	0.127589	0.450219	-0.400333	-0.611702	0.294807	-0.059071
OMIM:614976	-0.66423	0.490805	1.08403	0.19597	0.072407	-0.930641	0.344411	-0.235175	0.703981	0.009726	-0.405742	-0.876809	-0.088525	-0.184588	0.168962	-0.476404	-0.818277	-0.278244	-0.46361	0.161559	-0.188419	-0.282677	0.048687	-0.239033	-0.427558	-0.930131	0.044591	-0.123281	-0.110805	0.126371	0.273741	0.564155	0.105932	-0.301017	0.159195	0.368138	0.08425	0.279319	-0.27341	-0.438054	0.194795	0.248718	-0.31836	0.291604	-0.517247	-0.166339	-0.173933	0.309368	-0.358359	-0.153927	-0.1074	0.181822	-0.433634	0.364829	-0.082153	0.09708	0.702867	-0.203724	0.378782	0.075136	0.361632	-0.031757	0.593629	-0.652347
OMIM:614970	0.780668	1.09823	0.794035	0.034434	-0.11024	-0.973469	0.592388	-0.147798	-0.059577	-0.105336	-0.903254	0.01278	0.249034	0.297305	-1.2471	-0.801542	-0.631721	0.406987	-0.333555	0.544137	0.535779	-0.032269	-0.49182	0.114707	-0.038178	-0.458216	0.118558	0.444257	0.525133	-0.137805	-0.01849	0.118541	-0.385079	-0.437237	-0.330218	-0.269412	0.879107	0.33954	0.469689	-0.32336	-0.381325	0.537861	0.397413	0.034732	-0.404106	0.483008	-0.290023	0.058765	0.456665	0.48537	0.563238	0.155453	-0.268871	0.801219	-0.209416	0.612507	0.480773	-0.251253	0.287086	0.844811	-0.123493	-0.084857	0.883013	-0.076308
OMIM:608567	0.410864	0.455734	0.248772	0.986041	-0.240993	-0.558975	0.035469	-0.004078	0.399983	0.197836	-0.567047	0.342534	-0.553243	0.344428	-0.089494	-0.338883	-0.762822	0.474248	-0.664987	-0.627559	-0.0773	-0.287475	0.456663	0.918581	-0.232047	0.007146	-1.14953	0.656681	0.048942	0.143208	0.151084	-0.508768	-0.230132	0.522733	-0.391381	-0.416231	0.007335	-0.439698	-0.519483	0.395887	-0.058911	0.543369	-0.349181	0.188265	0.180708	0.147068	-0.265462	0.225972	-0.080453	-0.363473	-0.676512	-1.01095	-0.195565	0.611728	0.451009	0.505443	0.528005	0.316597	-0.258077	0.316688	-1.20142	-0.83033	0.652267	-0.026846
OMIM:238350	0.693398	0.193238	0.763757	-0.253516	-0.082085	-0.238736	-0.274756	0.15049	-0.020268	-0.19902	-0.680062	0.532116	-0.659209	0.622071	-0.31197	-0.299654	-0.995596	0.330343	-0.586427	0.696739	-0.009713	0.183496	-0.269763	0.171204	-0.952	-0.231969	-0.919648	0.317237	-0.167613	0.042355	-0.257476	-0.724784	-1.51633	0.514379	0.554946	0.199937	0.413908	0.341402	-0.153745	-0.33292	-0.104688	0.892889	0.058701	0.179319	-0.644293	0.426134	-0.365203	-0.172778	0.210394	0.255373	0.454062	0.178843	-0.315893	0.26716	0.02611	0.639112	0.313152	-0.313519	-0.228084	0.58526	-0.001616	-0.306305	0.112309	0.226348
OMIM:614979	-0.321346	-0.317939	0.074067	0.838376	-0.487709	-0.056323	-1.3903	-0.520884	0.360778	0.179751	-0.01395	0.468418	-0.071381	1.00139	0.148435	-0.703982	0.282347	0.602456	-0.176467	0.740049	-0.117741	0.296624	0.507115	1.48538	-0.103189	0.126595	-1.49986	0.568412	0.20067	-0.733665	0.31483	0.274724	-0.347684	-0.246554	0.23396	0.060508	1.23092	-0.081887	-0.075304	0.370567	0.728543	0.671563	0.001239	0.391718	-0.629653	-0.014512	0.136252	-0.017911	-0.500691	-0.536128	-0.817966	0.697413	0.466095	0.23813	0.546181	0.852791	0.58036	0.65949	0.23586	0.011944	0.030234	0.172253	-0.281313	0.070308
OMIM:230400	0.402264	0.446753	0.520003	0.620971	0.435377	-1.20432	0.280718	-0.158551	0.692225	0.331166	-0.118765	0.805287	-0.175174	-0.010062	-0.190175	-0.144336	-0.69806	0.260606	-0.17241	0.269769	-0.311793	0.164092	0.27353	-0.016975	0.112738	-0.021513	-0.371688	0.543531	-0.337996	-0.464352	0.387704	0.054416	-0.305541	-0.160823	-0.296535	1.26179	0.474874	-0.104832	-0.184864	0.002292	0.065948	0.912745	0.609266	0.42206	-0.002149	-0.029963	-0.092078	-0.294489	-0.414181	-0.54489	0.738346	-0.238107	0.878153	-0.191239	0.880714	0.205913	-0.317513	-0.134617	-0.109486	0.191829	0.027804	-0.698059	0.288251	0.833353
OMIM:615085	0.520013	0.187037	1.50078	1.22899	-0.02484	-0.725586	0.757451	-0.276214	0.190454	0.692831	-0.008709	-0.033277	-0.281233	0.19765	0.170011	-0.220229	0.111662	-0.455669	0.717787	0.317506	-0.351815	-0.315563	0.05581	-0.410393	-0.384161	-0.62587	0.733739	0.724557	0.250049	-0.387006	-0.250298	-0.360798	-0.652872	-0.032635	-0.627808	-0.420987	-0.07327	-0.179389	0.033216	-0.14428	1.05023	0.080014	0.536212	0.563839	-0.219415	0.331932	-0.169219	-0.760561	-0.579	-0.388064	0.272799	0.15069	0.604167	0.309287	0.094204	0.044727	-0.517154	0.499063	0.601482	0.100843	0.581996	-0.927875	-0.091796	0.409339
OMIM:615084	0.35502	-0.235879	0.910388	0.095151	-0.814297	-0.732659	0.233748	0.270108	0.141182	0.413811	-0.122952	0.508853	-0.473962	0.371049	0.264548	0.015864	-0.045878	-0.16496	0.248497	0.166029	-0.232048	0.648313	-0.850238	-0.181829	0.256181	0.153348	0.393737	0.880969	-0.113855	0.287705	-0.725223	-0.936914	-0.553855	-0.391633	0.085263	-0.170895	0.274889	-0.434419	-0.185247	-0.035586	-0.015902	0.319997	0.046816	0.241603	0.124245	0.268947	-0.929086	0.148331	0.14423	-0.68738	-0.576962	-0.359743	-0.031815	0.360969	0.426012	0.233679	0.775904	-0.184051	0.765662	0.570066	-0.410561	0.274857	0.366854	0.118383
OMIM:615083	-0.201149	0.191059	0.427745	0.190104	0.330159	-0.977872	-0.639701	-0.466398	-0.606039	-0.130794	-0.604454	0.16495	-0.484394	0.74351	0.050141	-0.600332	-1.02505	-0.131977	-0.739437	-0.386846	-0.425894	-0.40291	-0.002758	-0.245718	-0.501202	0.608457	-0.642209	-0.274707	-0.2807	-0.669179	-0.011859	-1.61998	-1.12499	0.353623	0.502283	0.083381	0.811611	0.391223	-1.21774	0.270801	0.802495	0.997315	-0.216743	0.564716	-0.072053	0.639075	0.319832	-0.681362	0.119205	-0.053669	0.040937	-1.14576	0.089413	0.961045	-0.085161	0.519662	0.733261	0.388359	-0.234258	0.654216	0.563646	-0.14479	-0.168435	0.592984
OMIM:615082	-0.089629	-0.099278	0.270326	0.435251	0.003116	-0.456691	-0.271204	-0.321956	-0.002788	-0.139521	-0.925746	0.095756	-0.211757	0.550785	-0.099697	-0.633978	-0.254266	-0.02244	-0.271865	0.207169	0.009892	-0.13652	0.043756	0.342614	-0.196956	-0.085623	-0.724318	0.281653	-0.478208	-0.344745	0.687473	-0.684313	-0.818283	0.46251	0.120724	-0.107309	0.233496	0.450619	-0.476567	-0.267293	0.248618	0.590877	0.205392	-0.017841	-0.432844	0.734626	0.189021	-0.173422	0.122776	-0.25973	0.159406	-0.296232	-0.010026	0.664957	-0.748164	0.140671	0.044036	0.098408	0.231442	0.290562	-0.61831	-0.526807	0.507806	0.002229
OMIM:615081	0.261203	0.172855	0.105842	-0.22283	0.407921	-0.369884	-0.360982	-0.551718	-0.097141	-0.070129	-0.100403	-0.312018	0.049566	0.357733	-0.596398	-0.31419	-0.078368	0.037946	-0.570834	1.06464	-0.031517	-0.809993	0.257967	-0.775941	-0.591186	-0.265669	-0.834248	0.717761	-0.237691	-0.298296	0.321915	-0.344621	-0.599601	0.428652	0.278113	0.123876	0.496992	-0.497649	-0.525603	0.21129	1.27054	0.074036	-0.150213	0.346233	-0.480616	0.335929	0.370609	0.493059	-0.047842	-0.26595	-0.535526	-0.877842	0.102956	-0.219936	-0.081435	0.970397	-0.254305	0.502813	0.857826	0.248813	-1.27264	-0.705701	-0.241783	-0.176141
OMIM:116800	-0.607992	0.742685	0.784834	0.504942	-0.280604	-0.83216	0.071322	0.635043	0.425519	0.211966	-0.845815	-0.561626	0.48715	0.79662	-0.911035	-1.09849	-0.485484	0.591809	0.148776	0.294494	-0.400898	-0.864399	0.403649	0.176114	-0.158094	-0.534391	-0.271174	0.014946	-0.297047	-0.129055	0.480693	-0.408062	0.319646	-0.643757	0.120757	-0.025348	0.53783	0.639283	0.094641	-0.689501	-0.055268	1.09176	-0.268498	0.053717	-0.792355	-0.14159	0.415326	0.38844	0.589068	-0.158397	-0.206583	-0.051195	0.69297	0.676667	-1.05526	-0.466812	0.111446	0.384347	0.050302	0.017148	-0.068088	-0.441723	1.12139	-0.833817
OMIM:272440	-0.174284	0.999195	1.23743	-0.075128	0.41074	-0.734791	0.088375	-0.680563	-0.65167	0.750103	0.037383	-0.030101	-0.065543	-0.056367	0.714043	0.203134	-0.626461	0.587331	0.089337	0.441322	1.23825	-0.161674	-0.721708	0.156264	-0.369996	0.058995	0.056875	0.309133	0.189266	0.462961	0.447353	0.246545	-1.07318	0.060668	0.010941	0.869065	0.505633	-0.021009	-0.216819	0.391597	0.655765	-0.230773	-0.110376	0.631481	-1.18245	0.101817	0.009438	-0.029067	-0.070869	0.400571	0.491758	-0.235221	-0.657029	-0.016461	-0.250611	0.685915	0.555509	-0.227976	0.053773	0.076109	-0.193772	0.299836	0.204533	-0.773571
OMIM:116200	0.247017	-0.380418	0.693881	-0.139522	-0.638901	-0.847213	0.000389	0.091897	0.690322	0.178564	-0.419035	-0.615742	-0.156369	-0.211605	-1.19207	-0.177185	-0.431692	0.233313	0.28002	0.410265	-0.055982	0.264165	-0.315634	0.988574	0.381012	0.327521	-0.61493	-0.822813	0.30379	-0.239698	0.62739	-0.019439	-0.585951	-0.712287	0.487215	-0.123083	1.4594	0.361475	-0.238065	-0.555353	0.428356	0.866712	-0.204142	0.407676	0.793024	-0.422428	0.028407	0.149257	0.800824	0.053292	-0.792007	-1.30456	0.059525	0.04529	-0.206544	-0.391483	0.602675	0.262584	0.138916	-0.176696	0.051069	-0.854754	0.865031	-0.740332
OMIM:140600	-0.033331	0.364355	0.601202	1.11786	-0.568243	-0.767201	0.390462	0.808691	0.535684	0.162001	-0.45667	-0.219725	0.304321	0.89822	-0.484281	-0.68912	-0.853857	0.415107	-0.288973	0.915195	-0.406646	0.461138	-0.218382	0.835398	0.377358	-0.99894	-0.797283	0.338867	-0.747093	0.497418	1.5444	-0.177973	-0.009208	-1.15488	0.346225	-0.381935	0.098807	-0.496418	0.413032	0.124825	0.380798	0.380789	0.444141	0.073852	-1.03177	0.840384	0.392498	-0.359077	-0.680449	-0.843589	-0.223992	-0.108518	-0.329103	0.542166	-0.771579	-0.551996	-0.137952	-0.769291	0.301778	0.294043	0.237572	0.006278	-0.673748	0.510445
OMIM:263600	0.336462	0.359718	0.848016	0.491797	0.04934	-0.047516	0.351515	0.295921	0.575613	0.103164	-0.270239	0.85124	-0.346277	0.675553	0.221009	-0.305591	-1.00686	0.054681	-0.0193	0.204141	0.686172	0.501867	-0.002016	0.251885	-0.477505	-0.59044	-0.785833	0.660035	-1.53349	-0.027488	0.776285	-0.205199	-0.696532	-0.040188	0.236559	0.173509	-0.180731	-0.680805	0.224222	0.446628	0.055171	0.686066	1.18953	-0.349333	0.180163	0.063327	-0.458398	-0.273684	0.249299	-0.141963	0.275013	-0.106186	-0.013186	-0.2817	-0.260448	-0.128461	0.102774	0.320931	0.473703	0.729007	-0.274779	-0.33861	0.306253	0.030132
OMIM:179700	-0.012268	-0.142917	-0.290366	0.380666	-0.114752	-0.327333	-0.36565	0.644837	0.01917	0.185	-0.069927	0.966013	0.217909	0.530405	0.253	-0.40092	-0.446566	-0.390852	-0.180905	0.893977	0.192346	0.610458	0.177009	1.28455	-0.354101	-0.606475	-0.910504	0.414274	0.35538	-0.193992	0.457979	-0.650822	0.349433	-0.130759	0.010666	-0.359032	0.537785	-0.697617	0.556449	0.091878	0.573673	0.200379	0.558518	0.52815	-0.465188	0.62353	-0.416446	0.0959	-0.159098	-0.566786	-0.192171	-0.185237	0.354801	-0.51011	-0.887525	0.146526	-0.250564	0.215688	0.425355	0.294243	0.074438	-1.33694	-0.28339	0.575272
OMIM:149730	-0.902954	0.444379	0.441698	0.727102	0.260064	-0.290509	0.288287	0.174951	0.292334	1.03578	-1.00484	-0.645355	0.332466	-0.059572	0.370798	-0.887789	-0.844968	0.928512	0.31377	0.327138	0.003239	-0.175459	-0.971917	0.456784	-0.249925	0.337506	0.001814	0.33588	0.461379	-0.739573	1.21187	-0.226128	-0.490724	-0.586659	-0.204227	1.05349	-0.24085	0.752543	0.392119	0.465512	0.093815	0.630501	-0.006414	-0.396976	-1.48543	0.229274	0.578601	-0.159565	-0.220184	0.545893	-0.346562	-0.141516	-0.070849	0.208861	-0.376413	-0.224222	0.258877	-0.789245	0.350951	-0.156133	-0.433143	-0.122073	0.065387	-0.183828
OMIM:615887	-0.567516	0.175954	0.253899	0.359927	0.228112	-0.586616	-0.464053	0.423856	0.988735	0.237168	0.269261	0.108267	-0.909105	0.094182	0.622316	-0.024085	-0.382274	-0.238482	-1.01512	-0.231856	0.913061	0.073308	-0.924553	0.363862	-0.134823	0.224239	0.053196	-0.150958	-0.31777	-0.697743	1.32642	-0.143298	-1.00947	0.002173	-0.5119	-0.743485	0.177388	0.202288	-0.621913	0.403401	1.02778	0.369815	-0.031681	0.228584	0.174303	-0.479718	-0.448128	-0.297258	-0.844388	-0.417152	-0.590668	-0.421881	-1.31826	0.571468	-0.472638	0.344821	-0.784821	0.348445	-0.706525	-0.532914	0.671863	-0.619957	-0.20618	-0.596158
OMIM:601450	0.427661	0.414968	1.17681	0.018568	-0.02659	-0.261063	1.33558	0.450413	0.69629	-0.165295	0.174405	0.141384	0.09203	-0.809261	-0.271514	-0.49427	-0.183999	-0.084204	0.263414	-0.668113	-0.889787	1.0047	0.069246	0.058364	0.083423	-1.00143	-0.57577	0.374365	-0.664672	-0.304802	1.05161	1.62861	-1.33027	-0.532631	0.144738	0.260082	0.448455	-0.544861	0.164416	-0.381811	1.2479	0.517594	-0.665981	-0.549668	-0.270121	0.174083	-0.607212	-0.660994	-0.135335	-0.077363	0.68384	-0.224187	0.174768	0.628267	-0.105683	-0.305131	0.39165	-0.327991	-0.155555	0.485175	0.304052	-1.14366	0.560699	-0.139951
OMIM:601453	-0.159453	0.198882	0.559885	0.144911	-0.394424	-0.864854	-1.14982	-0.070992	1.09349	0.344439	0.145739	-0.377409	-0.833667	0.380582	0.750105	-0.140816	-0.305714	0.469322	-0.62102	-0.154412	1.0045	-0.238797	-0.689922	-0.07383	0.066659	0.207344	0.020009	0.222216	-0.126686	0.38426	1.05382	0.254466	-0.826499	0.038563	0.019239	0.126013	0.463656	0.478794	-0.462238	-0.00733	0.588931	-0.145476	-0.414666	0.66297	-0.362334	-0.370457	0.316031	-0.041189	0.014468	-0.39243	-0.6982	-0.358502	-0.33362	0.568738	-0.040752	0.319299	-0.493234	0.621101	-0.025415	-0.064078	0.326409	0.088164	0.651268	-0.699389
OMIM:615883	0.671978	-0.179548	0.559607	0.696678	-0.086169	-1.00215	1.05636	0.807341	0.211166	-0.020442	-0.070912	0.570585	0.172507	0.359975	-0.518956	-0.357555	0.297678	-0.163143	0.582977	0.348444	0.656296	0.240526	-0.168254	0.43008	-0.415535	-0.692672	-0.399086	0.845414	-0.688133	0.769123	0.248454	-0.281813	0.28459	-0.520682	0.901686	-0.362811	0.51243	0.984318	0.133329	-0.923094	-0.012136	0.705481	-0.728034	0.181962	0.255135	-0.023824	-0.55304	0.060063	-0.165199	-0.515774	0.599403	-0.793003	-0.454022	0.164295	-0.281128	-0.193289	0.933829	-0.23761	-0.901568	-0.438697	0.399611	-0.833898	0.371704	0.029052
